姓,名,メールアドレス,状態,開始日時,受験完了,所要時間,評点/10.00,"解答 1","解答 2","解答 3","解答 4","解答 5","解答 6","解答 7","解答 8","解答 9"
Math2021,S044,s044@example.com,終了,"2021年 06月 28日 17:00","2021年 06月 28日 17:16","15 分 55 秒",8.89,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*(x^3+1)^(1/2))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*(ln(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*(sin(x))^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln((1-cos(x))/(1+cos(x))))/2+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (1/2)*x-(1/4)*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*ln(x)-(1/4)*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*(e^-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (x^2-4)^(1/2) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S044,s044@example.com,終了,"2021年 06月 28日 17:17","2021年 06月 28日 17:18","19 秒",8.89,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*(x^3+1)^(1/2))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*(ln(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*(sin(x))^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln((1-cos(x))/(1+cos(x))))/2+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (1/2)*x-(1/4)*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*ln(x)-(1/4)*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*(e^-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/x)*(x^2-4)^(1/2) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S044,s044@example.com,終了,"2021年 06月 28日 17:19","2021年 06月 28日 17:20","1 分 8 秒",8.89,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*(x^3+1)^(1/2))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*(ln(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*(sin(x))^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln((1-cos(x))/(1+cos(x))))/2+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (1/2)*x-(1/4)*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*ln(x)-(1/4)*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*(e^-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (-1/x)*(4-x^2)^(1/2) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S088,s088@example.com,終了,"2021年 06月 28日 17:57","2021年 06月 28日 17:57","28 秒",7.78,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*ln^3*x+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (-1/3)*sin(x)^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*ln*abs((cos(x)-1)/(cos(x)+1))+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: (1/2)*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S088,s088@example.com,終了,"2021年 06月 28日 17:58","2021年 06月 28日 18:01","3 分 4 秒",7.78,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*ln^3*x [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (-1/3)*sin(x)^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*ln*abs((cos(x)-1)/(cos(x)+1))+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: (1/2)*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S088,s088@example.com,終了,"2021年 06月 28日 18:02","2021年 06月 28日 18:03","1 分 11 秒",8.89,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*ln(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*sin(x)^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*ln*abs((cos(x)-1)/(cos(x)+1))+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: (1/2)*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S088,s088@example.com,終了,"2021年 06月 28日 18:03","2021年 06月 28日 18:04","52 秒",8.89,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*ln(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*sin(x)^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*ln*(abs((cos(x)-1)/(cos(x)+1)))+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: (1/2)*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S088,s088@example.com,終了,"2021年 06月 28日 18:05","2021年 06月 28日 18:07","1 分 55 秒",8.89,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*ln(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*sin(x)^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*ln*(abs((cos(x)+1)/(cos(x)-1)))+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: (1/2)*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S088,s088@example.com,終了,"2021年 06月 28日 18:08","2021年 06月 28日 18:10","2 分 33 秒",8.89,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*ln(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*sin(x)^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*(ln*(cos(x)-1)-ln*(cos(x)+1))+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: (1/2)*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S060,s060@example.com,終了,"2021年 06月 28日 19:07","2021年 06月 28日 19:08","1 分 5 秒",10.00,"Seed: 1; ans1: (81*x^5+270*x^4+360*x^3+240*x^2+80*x)/5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*2*(x+1)^(1/2)*(x^2-x+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (log(x))^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(sin(x)^3-3*sin(x))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: log(abs(tan(x/2)))+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(sin(2*x)-2*x)/4+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*x^2*log(x)-x^2)/4+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*%e^-x+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S031,s031@example.com,終了,"2021年 06月 28日 19:11","2021年 06月 29日 21:43","1 日 2 時間",6.67,"Seed: 1; ans1: 81/5*x^5+54*x^4+72*x^3+48*x^2+16*x+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: x [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-T","Seed: 1; ans1: 4*cos(x)^3-3*cos(x) [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; ans1: 1/2*log(abs((1-cos(x))/(1+cos(x))))+c [score]; prt1: # = 0 | ATInt_EqFormalDiff. | prt1-1-F | ATAlgEquiv_WrongCase. | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | ATAlgEquiv_WrongCase. | prt1-6-F","Seed: 1; ans1: -1/4*sin(2*x)+1/2*x+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*x^2*log(x)-1/4*x^2+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -x^2*e^-x-2*x*e^-x-2*e^-x+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+c [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S044,s044@example.com,終了,"2021年 06月 28日 20:27","2021年 06月 28日 20:29","2 分",8.89,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*(x^3+1)^(1/2))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*(ln(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*(sin(x))^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln((1-cos(x))/(1+cos(x))))/2+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (1/2)*x-(1/4)*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*ln(x)-(1/4)*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*(e^-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)*x+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S044,s044@example.com,終了,"2021年 06月 28日 20:31","2021年 06月 28日 20:32","42 秒",8.89,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*(x^3+1)^(1/2))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*(ln(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*(sin(x))^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln((1-cos(x))/(1+cos(x))))/2+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (1/2)*x-(1/4)*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*ln(x)-(1/4)*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*(e^-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: -acos(x/2) [score]; prt1: # = 0 | ATInt_const. | prt1-1-F | prt1-2-T"
Math2021,S044,s044@example.com,終了,"2021年 06月 28日 20:34","2021年 06月 28日 20:35","50 秒",8.89,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*(x^3+1)^(1/2))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*(ln(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*(sin(x))^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln((1-cos(x))/(1+cos(x))))/2+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (1/2)*x-(1/4)*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*ln(x)-(1/4)*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*(e^-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (sin(x/2))^(-1)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S044,s044@example.com,終了,"2021年 06月 28日 20:36","2021年 06月 29日 09:20","12 時間 44 分",10.00,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*(x^3+1)^(1/2))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*(ln(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*(sin(x))^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln((1-cos(x))/(1+cos(x))))/2+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (1/2)*x-(1/4)*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*x^2*ln(x)-(1/4)*x^2+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*(e^-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S056,s056@example.com,終了,"2021年 06月 28日 20:54","2021年 06月 28日 20:55","45 秒",2.22,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*(x^3+1)^(1/2))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(x)^2/2+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-T","Seed: 1; ans1: sin(x)^4/4+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-T","Seed: 1; ans1: (ln((1+cos(x))/(1-cos(x))))/2+C [score]; prt1: # = 0 | ATInt_generic. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: -cos(x)^3/3+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-T","Seed: 1; ans1: (x*(x*ln(x)-2))/2+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F","Seed: 1; ans1: e^(-x)*(x^2-2*x+2)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F","Seed: 1; ans1: asin(4*x)+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F"
Math2021,S056,s056@example.com,終了,"2021年 06月 28日 20:55","2021年 06月 28日 21:30","35 分 11 秒",10.00,"Seed: 1; ans1: (3*x+2)^5/15+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2*(x^3+1)^(1/2))/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: ln(x)^3/3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: sin(x)-sin(x)^3/3+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (ln((1-cos(x))/(1+cos(x))))/2+C [score]; prt1: # = 1 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-T","Seed: 1; ans1: x/2-sin(2*x)/4+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: x^2*ln(x)/2-x^2/4+c [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -e^(-x)*(x^2+2*x+2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S088,s088@example.com,終了,"2021年 06月 28日 20:59","2021年 06月 28日 21:00","41 秒",8.89,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*ln(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*sin(x)^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/2)*(ln*abs(cos(x)-1)-ln*abs(cos(x)+1))+C [score]; prt1: # = 0 | ATInt_generic. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: (1/2)*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S088,s088@example.com,終了,"2021年 06月 28日 21:01","2021年 06月 28日 21:03","1 分 44 秒",8.89,"Seed: 1; ans1: (1/15)*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (2/3)*(x^3+1)^(1/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: (1/3)*ln(x)^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: (-1/3)*sin(x)^3+sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: -ln(cot(x)+csc(x))+C [score]; prt1: # = 0 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-T","Seed: 1; ans1: (1/2)*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: asin(x/2)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
Math2021,S069,s069@example.com,終了,"2021年 06月 28日 21:26","2021年 06月 28日 21:47","20 分 59 秒",6.00,"Seed: 1; ans1: (81*x^5+270*x^4+360*x^3+240*x^2+80*x)/5 [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (2*sqrt(x+1)*sqrt(x^2-x+1))/3 [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: log(x)^3/3 [score]; prt1: # = 0 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: -(sin(x)^3-3*sin(x))/3 [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: -((log(cos(x)+1)-log(cos(x)-1)))/2 [score]; prt1: # = 0 | ATInt_EqFormalDiff. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: -(sin(2*x)-2*x)/4 [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: (2*x^2*log(x)-x^2)/4 [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: -(x^2+2*x+2)*e^-x [score]; prt1: # = 0.9 | ATInt_const. | prt1-1-F | prt1-2-T","Seed: 1; ans1: asin(x/2) [score]; prt1: # = 0 | ATInt_const. | prt1-1-F | prt1-2-T"
Math2021,S082,s082@example.com,終了,"2021年 06月 28日 21:45","2021年 06月 28日 21:48","2 分 55 秒",8.89,"Seed: 1; ans1: 1/15*(3*x+2)^5+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 2/3*sqrt(x^3+1)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/3*(log(x))^3+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: 1/12*sin(3*x)+3/4*sin(x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/2*ln((1+cos(x))/(1-cos(x)))+C [score]; prt1: # = 0 | ATInt_generic. ATInt_logabs. | prt1-1-F | prt1-2-F | prt1-3-F | prt1-4-F | prt1-5-F | prt1-6-F","Seed: 1; ans1: 1/2*x-1/4*sin(2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: 1/4*x^2*(2*ln(x)-1)+C [score]; prt1: # = 1 | ATInt_true_equiv. | prt1-1-T","Seed: 1; ans1: -(x^2+2*x+2)*e^(-x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T","Seed: 1; ans1: -acos(1/2*x)+C [score]; prt1: # = 1 | ATInt_true. | prt1-1-T"
